poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
74262,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/24/2021,1/26/2021,,,,139438,1500,a,,a,,1/27/2021 9:49,,https://docs.cdn.yougov.com/ld46rgtdlz/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,58,3,27,13,11,47
74262,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/24/2021,1/26/2021,,,,139439,1245,rv,,rv,,1/27/2021 9:49,,https://docs.cdn.yougov.com/ld46rgtdlz/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,59,0,29,12,9,50
74329,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,1/20/2021,1/26/2021,,,,139621,1006,rv,,rv,,2/3/2021 15:27,,https://echeloninsights.com/in-the-news/january-omnibus-biden-administration/,538,FALSE,,11,Donald Trump,32,61,7,,,,
74264,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/22/2021,1/25/2021,,,,139468,1990,rv,,rv,,1/27/2021 17:18,,https://assets.morningconsult.com/wp-uploads/2021/01/27081057/210182_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,34,62,4,,,,
74266,1365,Change Research,1155,Crooked Media,Change Research,48,Change Research,B-,Online,,1/22/2021,1/23/2021,,,,139479,1742,rv,,rv,,1/28/2021 9:06,,https://changeresearch.com/post/pollercoaster-10-biden-first-100-days/?utm_source=rss&utm_medium=rss&utm_campaign=pollercoaster-10-biden-first-100-days,538,FALSE,,11,Donald Trump,44,50,5,34,10,3,47
74225,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/16/2021,1/19/2021,,,,139313,1500,a,,a,,1/20/2021 10:43,,https://docs.cdn.yougov.com/4k61xul7y7/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,55,4,25,16,9,46
74225,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/16/2021,1/19/2021,,,,139314,1155,rv,,rv,,1/20/2021 10:43,,https://docs.cdn.yougov.com/4k61xul7y7/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,56,1,27,15,7,49
74224,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,A,Online,,1/15/2021,1/19/2021,,,,139300,5188,a,,a,,1/19/2021 21:55,question wording: positive/negative ,https://projects.fivethirtyeight.com/polls/20210119_US_Atlas2.pdf,538,FALSE,,11,Donald Trump,44,54,2,,,,
74265,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/15/2021,1/19/2021,,,,139480,2200,a,,a,,1/28/2021 9:06,,https://assets.morningconsult.com/wp-uploads/2021/01/27115240/210163_crosstabs_MC_ENTERTAINMENT_CELEBRITY_MASKS_Adults_v1.pdf,538,FALSE,,11,Donald Trump,37,58,0,22,15,10,48
74223,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B-,Online,,1/15/2021,1/18/2021,,,,139290,1609,rv,,rv,,1/19/2021 15:16,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2021_01_vk27u8.pdf,538,FALSE,,11,Donald Trump,43,55,2,,,,
74245,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/15/2021,1/18/2021,,,,139393,2200,a,,a,,1/21/2021 15:47,,https://assets.morningconsult.com/wp-uploads/2021/01/21115528/210156_crosstabs_BRAND_STATEMENTS_Adults_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,36,59,0,21,14,10,50
74269,916,Public Religion Research Institute,,,Public Religion Research Institute,428,Public Religion Research Institute,A/B,Online,,1/15/2021,1/18/2021,,,,139487,1019,a,,a,,1/28/2021 13:00,,https://www.prri.org/wp-content/uploads/2021/01/PRRI-2021-Omnibus-Riot-Questions-v1.docx.pdf,538,FALSE,,11,Donald Trump,31,67,1,15,16,13,54
74218,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/15/2021,1/17/2021,,,,139342,1993,rv,,rv,,1/20/2021 10:44,,https://assets.morningconsult.com/wp-uploads/2021/01/20064429/210162_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,39,59,2,,,,
74278,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/15/2021,1/17/2021,,,,139502,2201,a,,a,,1/29/2021 9:18,,https://assets.morningconsult.com/wp-uploads/2021/01/28161647/210162_crosstabs_MC_ENTERTAINMENT_PEACOCK_Adults_v1-1.pdf,538,FALSE,,11,Donald Trump,38,57,0,22,16,10,47
74211,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,,1/12/2021,1/15/2021,,,,139252,1000,rv,,rv,,1/17/2021 13:19,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/1-17-2021-national-poll-with-usa-today-crosstabs.pdf?la=en&hash=8FBF738DEB22F3CC92DA27ECBF4FE1AF4E07D6E9,538,FALSE,,11,Donald Trump,35,59,6,,,,
74207,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/12/2021,1/14/2021,,,,139231,2200,a,,a,,1/15/2021 17:18,,https://assets.morningconsult.com/wp-uploads/2021/01/15151553/210146_crosstabs_MC_TECH_SOCIAL_MEDIA_Adults_v1.pdf,538,FALSE,,11,Donald Trump,35,59,0,21,14,10,49
74229,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,1/12/2021,1/14/2021,,,,139400,2006,rv,,rv,,1/22/2021 10:58,,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/46e8951a-1906-41c7-8efc-a6e9788fdf26/HHP_Jan21_vF.pdf,538,FALSE,,11,Donald Trump,44,51,5,26,18,9,41
74208,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone,,1/9/2021,1/14/2021,,,,139233,1003,a,,a,,1/17/2021 8:57,,"http://cdn.cnn.com/cnn/2021/images/01/17/rel1a.-.trump,.impeachment.pdf",538,FALSE,,11,Donald Trump,33,64,2,,,,
74209,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,1/10/2021,1/13/2021,,,,139246,1000,rv,,rv,,1/17/2021 9:24,question wording: positive/negative ,https://beta.documentcloud.org/documents/20457943-210016-nbc-news-january-poll-1-17-21-release,538,FALSE,,11,Donald Trump,40,53,7,28,12,5,48
74193,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/10/2021,1/12/2021,,,,139182,1500,a,,a,,1/13/2021 14:13,,https://docs.cdn.yougov.com/4yijjbkc2z/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,58,4,24,15,11,47
74193,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/10/2021,1/12/2021,,,,139183,1286,rv,,rv,,1/13/2021 14:13,,https://docs.cdn.yougov.com/4yijjbkc2z/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,58,1,26,15,10,48
74166,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/8/2021,1/11/2021,,,,139107,1996,rv,,rv,,1/11/2021 17:00,,https://www.politico.com/f/?id=00000176-f32a-d46c-a176-fbbf71f60000,538,FALSE,,11,Donald Trump,34,63,0,19,15,10,53
74169,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/8/2021,1/11/2021,,,,139113,2200,a,,a,,1/12/2021 9:07,,https://assets.morningconsult.com/wp-uploads/2021/01/11174040/210134_crosstabs_MC_TECH_SOCIAL_MEDIA_Adults_v1.pdf,538,FALSE,,11,Donald Trump,34,61,0,19,15,9,51
74191,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,1/8/2021,1/11/2021,,,,139219,1000,rv,,rv,,1/14/2021 10:03,,https://navigatorresearch.org/wp-content/uploads/2021/01/Navigator-Topline-01.13.21.pdf,538,FALSE,,11,Donald Trump,39,60,1,21,18,8,51
74220,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/8/2021,1/11/2021,,,,139286,1996,rv,,rv,,1/19/2021 9:09,,https://assets.morningconsult.com/wp-uploads/2021/01/19074924/210135_crosstabs_MC_WASHINGTON_RVs_v1.pdf,538,FALSE,,11,Donald Trump,34,63,0,19,15,10,53
74167,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/8/2021,1/10/2021,,,,139109,2200,a,,a,,1/11/2021 19:49,,https://assets.morningconsult.com/wp-uploads/2021/01/11130718/210120_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,35,60,0,21,14,9,50
74163,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/6/2021,1/8/2021,,,,139103,2200,a,,a,,1/11/2021 8:45,,https://assets.morningconsult.com/wp-uploads/2021/01/08160937/210116_crosstabs_MC_FINANCE_BITCOIN_Adults_v1-2.pdf,538,FALSE,,11,Donald Trump,39,56,0,21,18,9,46
74162,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/7/2021,1/7/2021,,,,139096,4735,rv,,rv,,1/8/2021 21:08,,https://morningconsult.com/2021/01/08/trump-approval-rating-capitol-riot-poll/,538,FALSE,,11,Donald Trump,39,59,0,,,,
74108,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/6/2021,1/7/2021,,,,139004,1986,rv,,rv,,1/7/2021 14:37,,https://assets.morningconsult.com/wp-uploads/2021/01/07135439/210121_crosstabs_POLITICO_RVs_v1.pdf,538,FALSE,,11,Donald Trump,38,60,2,24,14,9,51
74161,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/5/2021,1/5/2021,,,,139094,4738,rv,,rv,,1/8/2021 21:08,,https://morningconsult.com/2021/01/08/trump-approval-rating-capitol-riot-poll/,538,FALSE,,11,Donald Trump,41,57,0,,,,
74040,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/4/2021,1/5/2021,,,,138906,1893,rv,,rv,,1/6/2021 10:41,,https://assets.morningconsult.com/wp-uploads/2021/01/06080112/210104_crosstabs_MC_WASHINGTON_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,40,58,0,26,15,8,49
74109,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,1/4/2021,1/5/2021,,,,139014,2200,a,,a,,1/8/2021 8:59,,https://assets.morningconsult.com/wp-uploads/2021/01/07122331/210113_crosstabs_MC_BRANDS_DRY_JANUARY_Adults_v1.pdf,538,FALSE,,11,Donald Trump,39,56,0,24,16,8,48
74039,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/3/2021,1/5/2021,,,,138888,1500,a,,a,,1/6/2021 10:40,,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,53,5,29,13,8,45
74039,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/3/2021,1/5/2021,,,,138889,1278,rv,,rv,,1/6/2021 10:40,,https://docs.cdn.yougov.com/9dnks44r2n/econTabReport.pdf,538,FALSE,,11,Donald Trump,44,54,2,31,13,5,49
73995,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/31/2020,1/2/2021,,,,138833,2200,a,,a,,1/5/2021 8:57,,https://assets.morningconsult.com/wp-uploads/2021/01/04133440/2012121_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,40,57,0,25,14,11,46
74110,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/29/2020,12/30/2020,,,,139015,2200,a,,a,,1/8/2021 8:59,,https://assets.morningconsult.com/wp-uploads/2021/01/06122204/2012127_crosstabs_MC_BRANDS_HOLIDAY_GIFT_RETURN_Adults_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,41,55,0,25,16,9,45
73994,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/24/2020,12/26/2020,,,,138832,2200,a,,a,,1/5/2021 8:57,,https://assets.morningconsult.com/wp-uploads/2021/01/04133501/2012120_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,39,57,0,23,15,9,48
74042,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/22/2020,12/23/2020,,,,138908,2200,a,,a,,1/6/2021 13:42,,https://assets.morningconsult.com/wp-uploads/2021/01/06130434/2012119_crosstabs_MC_SPORTS_NFL_FAV_UNFAV_Adults_v1.pdf,538,FALSE,,11,Donald Trump,40,56,0,22,17,10,47
73874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/19/2020,12/22/2020,,,,138583,1500,a,,a,,12/23/2020 9:16,,https://docs.cdn.yougov.com/df1m5n9hgq/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,52,5,31,12,9,43
73874,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/19/2020,12/22/2020,,,,138584,1157,rv,,rv,,12/23/2020 9:16,,https://docs.cdn.yougov.com/df1m5n9hgq/econTabReport.pdf,538,FALSE,,11,Donald Trump,44,52,4,34,10,8,44
73859,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,12/18/2020,12/20/2020,,,,138550,1995,rv,,rv,,12/22/2020 9:00,,https://www.politico.com/f/?id=00000176-8856-d162-a7ff-e95e18380000,538,FALSE,,11,Donald Trump,41,56,3,,,,
73872,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/17/2020,12/20/2020,,,,138582,2200,a,,a,,12/23/2020 9:16,,https://assets.morningconsult.com/wp-uploads/2020/12/21132526/2012111_crosstabs_MC_FEATURES_YEAR_IN_REVIEW_Adults_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,40,55,0,25,14,11,44
73887,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,,12/16/2020,12/20/2020,,,,138620,1000,rv,,rv,,12/24/2020 9:01,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/12_23_2020_tables_pdftxt.pdf?la=en&hash=9635BB3AE0BA761A0D6D79361D85C932D5A01523,538,FALSE,,11,Donald Trump,40.2,54.7,5.1,,,,
73857,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/17/2020,12/19/2020,,,,138536,2201,a,,a,,12/21/2020 19:23,,https://assets.morningconsult.com/wp-uploads/2020/12/21144114/201296_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,39,56,0,24,14,9,47
74168,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/16/2020,12/19/2020,,,,139112,2200,a,,a,,1/12/2021 9:07,,https://assets.morningconsult.com/wp-uploads/2021/01/11154920/2012104_crosstabs_MC_ENTERTAINMENT_DISCOVERY_Adults_v1.pdf,538,FALSE,,11,Donald Trump,40,56,0,25,15,10,45
73791,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/13/2020,12/15/2020,,,,138399,1500,a,,a,,12/16/2020 10:49,,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,54,5,27,14,8,46
73791,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/13/2020,12/15/2020,,,,138400,1264,rv,,rv,,12/16/2020 10:49,,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,54,2,31,12,6,48
73802,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/10/2020,12/15/2020,,,,138451,6000,a,,a,,12/16/2020 22:30,,https://assets.morningconsult.com/wp-uploads/2020/12/16113314/201259_crosstabs_MC_HEALTH_COVID_VACCINE_Adults_v2.pdf,538,FALSE,,11,Donald Trump,39,57,0,24,15,10,48
73793,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,12/11/2020,12/14/2020,,,,138425,1990,rv,,rv,,12/16/2020 10:51,,https://assets.morningconsult.com/wp-uploads/2020/12/16075332/201267_crosstabs_POLITICO_RVs_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,40,56,4,,,,
73790,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,12/10/2020,12/14/2020,,,,138495,1003,rv,,rv,,12/18/2020 9:13,,https://navigatorresearch.org/wp-content/uploads/2020/12/Navigator-Update-12.16.2020.pdf,538,FALSE,,11,Donald Trump,42,57,1,28,15,8,48
73803,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/10/2020,12/13/2020,,,,138453,2200,a,,a,,12/17/2020 8:56,,https://assets.morningconsult.com/wp-uploads/2020/12/15173121/201266_crosstabs_MC_SPORTS_SUPER_BOWL_Adults_v1.pdf,538,FALSE,,11,Donald Trump,41,55,0,25,16,10,45
73829,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/10/2020,12/13/2020,,,,138490,2200,a,,a,,12/17/2020 21:19,,https://assets.morningconsult.com/wp-uploads/2020/12/17134636/201262_crosstabs_MC_TECH_TECH_PANDEMIC_POWER_Adults_v1.pdf,538,FALSE,,11,Donald Trump,41,55,0,26,15,10,45
73755,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,C/D,,,12/9/2020,12/13/2020,,,,138342,1000,lv,,lv,,12/14/2020 20:50,,https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf,538,FALSE,,11,Donald Trump,48,51,1,32,15,12,39
73754,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/8/2020,12/10/2020,,,,138333,2200,a,,a,,12/14/2020 20:08,,https://assets.morningconsult.com/wp-uploads/2020/12/11152851/201242_crosstabs_MC_ENTERTAINMENT_HOLIDAY_MOVIE_POSTERS_Adults_v1.pdf,538,FALSE,,11,Donald Trump,40,55,0,25,15,10,45
73701,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Fox News/Beacon Research/Shaw & Co. Research,A,Live Phone,,12/6/2020,12/9/2020,,,,138263,1007,rv,,rv,,12/11/2020 22:18,,https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-11-Release.pdf,538,FALSE,,11,Donald Trump,45,54,1,29,16,12,42
73553,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/6/2020,12/8/2020,,,,138021,1500,a,,a,,12/9/2020 10:44,,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,53,5,28,12,8,45
73618,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/3/2020,12/7/2020,,,,138150,2201,a,,a,,12/10/2020 17:17,,https://assets.morningconsult.com/wp-uploads/2020/12/10150539/201222_crosstabs_MC_SPORTS_ATHLETE_BRANDS_Adults_v1.pdf,538,FALSE,,11,Donald Trump,41,55,0,26,15,9,45
73596,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,12/1/2020,12/7/2020,,,,138110,978,rv,,rv,,12/10/2020 14:09,,https://poll.qu.edu/poll-release-legacy?releaseid=3685,538,FALSE,,11,Donald Trump,43,52,5,,,,
73526,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/4/2020,12/6/2020,,,,137958,2200,a,,a,,12/7/2020 20:56,,https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf,538,FALSE,,11,Donald Trump,41,56,0,27,14,10,46
73554,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,12/4/2020,12/6/2020,,,,138039,1900,rv,,rv,,12/9/2020 10:45,,https://assets.morningconsult.com/wp-uploads/2020/12/09075433/201234_crosstabs_POLITICO_RVs_vFINAL_RG.pdf,538,FALSE,,11,Donald Trump,39,58,2,25,14,8,50
73562,1189,Morning Consult,1086,Hollywood Reporter,Morning Consult,218,Morning Consult,B,Online,,12/4/2020,12/6/2020,,,,138063,2200,a,,a,,12/10/2020 8:41,,https://assets.morningconsult.com/wp-uploads/2020/12/09135635/201234_crosstabs_MC_ENTERTAINMENT_COVID_TV_SHOWS_Adults_v1-1.pdf,538,FALSE,,11,Donald Trump,39,57,0,25,15,9,48
73552,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/1/2020,12/4/2020,,,,138016,2200,a,,a,,12/8/2020 13:59,,https://assets.morningconsult.com/wp-uploads/2020/12/08130244/201207_crosstabs_MC_TECH_COVID_CONTACT_TRACING_Adults_v1_AUTO.pdf,538,FALSE,,11,Donald Trump,39,56,0,25,14,9,47
73415,1416,HarrisX,960,The Hill,HarrisX,133,Harris Insights & Analytics,B+,Online,,11/27/2020,11/30/2020,,,,137821,2825,rv,,rv,,12/3/2020 14:27,,https://thehill.com/hilltv/what-americas-thinking/528611-poll-biden-7-points-more-favorable-than-trump-voters-say,538,FALSE,,11,Donald Trump,47,53,0,28,19,13,40
73411,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/26/2020,11/29/2020,,,,137837,2200,a,,a,,12/4/2020 9:04,,https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,41,55,0,27,14,8,47
73331,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/21/2020,11/24/2020,,,,137719,1500,rv,,rv,,12/2/2020 13:35,,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf,538,FALSE,,11,Donald Trump,44,54,1,32,12,6,48
73283,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,11/21/2020,11/23/2020,,,,137699,1990,rv,,rv,,12/2/2020 13:33,,https://assets.morningconsult.com/wp-uploads/2020/11/24075325/2011112_crosstabs_POLITICO_RVs_v2.pdf,538,FALSE,,11,Donald Trump,43,55,2,,,,
73284,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/20/2020,11/23/2020,,,,137841,2201,a,,a,,12/4/2020 9:05,,https://assets.morningconsult.com/wp-uploads/2020/11/23164545/2011110_crosstabs_MC_ENTERTAINMENT_JEOPARDY_REFIELD_Adults_v1-1.pdf,538,FALSE,,11,Donald Trump,42,54,0,26,16,10,44
73327,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/19/2020,11/23/2020,,,,137842,2200,a,,a,,12/4/2020 9:05,,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf,538,FALSE,,11,Donald Trump,39,56,0,25,14,9,47
73326,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/18/2020,11/22/2020,,,,137843,2200,a,,a,,12/4/2020 9:05,,https://assets.morningconsult.com/wp-uploads/2020/11/24162017/201191_crosstabs_MC_SPORTS_ARENA_COMFORT_Adults_v2_NM.pdf,538,FALSE,,11,Donald Trump,42,55,0,26,15,10,45
73285,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,11/17/2020,11/19/2020,,,,137705,2205,rv,,rv,,12/2/2020 13:34,,https://harvardharrispoll.com/wp-content/uploads/2020/11/HHP_November2020_Crosstabs_RV.pdf,538,FALSE,,11,Donald Trump,46,49,5,27,19,11,39
73273,169,Gallup,,,Gallup,112,Gallup,B+,Live Phone,,11/5/2020,11/19/2020,,,,137729,1018,a,,a,,12/2/2020 13:35,,https://news.gallup.com/poll/326885/biden-favorability-rises-trump-dips.aspx,538,FALSE,,11,Donald Trump,42,57,1,,,,
73124,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/15/2020,11/17/2020,,,,137665,1500,rv,,rv,,12/2/2020 13:30,,https://docs.cdn.yougov.com/02yn0jg6d7/econTabReport.pdf,538,FALSE,,11,Donald Trump,44,53,2,34,10,5,48
73159,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/13/2020,11/17/2020,,,,137679,1346,a,,a,,12/2/2020 13:32,among those familiar,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_post_election_survey_11_18_2020.pdf,538,FALSE,,11,Donald Trump,44,56,0,22,22,16,40
73122,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,11/13/2020,11/16/2020,,,,137661,1994,rv,,rv,,12/2/2020 13:30,,https://www.politico.com/f/?id=00000175-d6fb-d1da-a775-deffac670000,538,FALSE,,11,Donald Trump,41,56,2,,,,
73126,320,Monmouth U.,,,Monmouth University,215,Monmouth University,A,Live Phone,,11/12/2020,11/16/2020,,,,137677,810,a,,a,,12/2/2020 13:32,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_111820.pdf/,538,FALSE,,11,Donald Trump,40,48,11,24,16,8,40
73097,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/12/2020,11/14/2020,,,,137838,2200,a,,a,,12/4/2020 9:04,,https://assets.morningconsult.com/wp-uploads/2020/11/16124949/201144_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,39,56,0,23,16,9,47
73274,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/10/2020,11/13/2020,,,,137840,2200,a,,a,,12/4/2020 9:05,,https://assets.morningconsult.com/wp-uploads/2020/11/20132940/201141_crosstabs_MC_BRANDS_THANKSGIVING_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,41,54,0,26,15,9,45
73757,241,Ipsos,"3,731,572",NPR | Medill School of Journalism,Ipsos,154,Ipsos,B-,Online,,11/4/2020,11/13/2020,,,,138345,1843,a,,a,,12/15/2020 9:27,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/topline_medill_npr_non_voter_poll_121520.pdf,538,FALSE,,11,Donald Trump,37,60,3,17,20,15,45
73165,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/10/2020,11/12/2020,,,,137839,2200,a,,a,,12/4/2020 9:04,,https://assets.morningconsult.com/wp-uploads/2020/11/18171554/201143_crosstabs_MC_TECH_ELECTION_MISINFO_Adults_v3_NM.pdf,538,FALSE,,11,Donald Trump,42,54,0,26,16,9,45
72934,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/8/2020,11/10/2020,,,,137643,1500,rv,,rv,,12/2/2020 13:29,,https://docs.cdn.yougov.com/9j7sr0my95/econTabReport.pdf,538,FALSE,,11,Donald Trump,45,54,1,33,12,7,47
73001,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,11/6/2020,11/9/2020,,,,137836,2200,a,,a,,12/4/2020 9:04,,https://assets.morningconsult.com/wp-uploads/2020/11/10112538/201117_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf,538,FALSE,,11,Donald Trump,41,54,0,24,17,9,45
